"BUSINESS YEAR","STATE CODE","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","PRODUCT ID","STANDARD COMPONENT ID","DEPENDENT MAX AGE RULE","AGE DETERMINATION RULE","MINIMUM TOBACCO FREE MONTHS RULE","COHABITATION RULE REQUIRED","COHABITATION RULE CODE","MARKET COVERAGE","DENTAL ONLY PLAN","MEDICAL OR DENTAL RULE","MAX CHILDREN IN POLICY"
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,"Stepson or Stepdaughter",,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,Child,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,"Stepson or Stepdaughter",,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,Self,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,Spouse,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,Ward,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,"Life Partner",,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,"Brother or Sister",,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,"Foster Child",,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,Ward,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,Self,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,Child,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,"Brother or Sister",,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,Spouse,,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,"Foster Child",,,Medical,3
2024,ME,33653,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,"Life Partner",,,Medical,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME086,,25,"Age on effective date","Not Applicable",Yes,Self,,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME092,,25,"Age on effective date","Not Applicable",No,Ward,,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME092,,25,"Age on effective date","Not Applicable",Yes,Self,,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME092,,25,"Age on effective date","Not Applicable",Yes,"Life Partner",,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME092,,25,"Age on effective date","Not Applicable",No,"Foster Child",,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME092,,25,"Age on effective date","Not Applicable",No,"Stepson or Stepdaughter",,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME092,,25,"Age on effective date","Not Applicable",No,Child,,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,48396ME092,,25,"Age on effective date","Not Applicable",Yes,Spouse,,,Dental,3
2024,ME,48396,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,"Stepson or Stepdaughter",,,Medical,3
2024,ME,48396,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,"Foster Child",,,Medical,3
2024,ME,48396,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",No,Ward,,,Medical,3
2024,ME,48396,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,Self,,,Medical,3
2024,ME,48396,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,"Life Partner",,,Medical,3
2024,ME,48396,SERFF,1,02-12-2024,,,25,"Age on effective date","Not Applicable",Yes,Spouse,,,Medical,3
